0.4821428571428571,0.26785714285714285,0.6428571428571429
0.8348214285714286,0.6116071428571429,0.8526785714285714
0.9419642857142855,0.7589285714285715,0.8794642857142857
0.9732142857142855,0.7767857142857143,0.9464285714285713
0.9821428571428569,0.8526785714285714,0.950892857142857
0.9374999999999999,0.8482142857142857,0.9419642857142855
0.9553571428571427,0.8705357142857143,0.9464285714285713
0.9776785714285712,0.9062499999999999,0.9732142857142855
0.9866071428571426,0.9151785714285714,0.950892857142857
0.995535714285714,0.9196428571428571,0.9732142857142855
0.9999999999999997,0.9241071428571427,0.9553571428571427
0.9999999999999997,0.9285714285714285,0.9687499999999998
0.9999999999999997,0.9687499999999998,0.9910714285714283
0.9999999999999997,0.9821428571428569,0.9910714285714283
0.9999999999999997,0.9732142857142855,0.9687499999999998
